,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,device_model_int
15881,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,7741261153921945767
15882,1,14102100,1005,0,1,0,20014,300,250,2284,3,39,-1,23,7864825940214027966
15883,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-3080848871416834294
15884,0,14102100,1005,1,1,0,19772,320,50,2227,0,687,100075,48,-6892224247118359062
15885,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,2325376913003913673
15886,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,-5893820992173335198
15887,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,5360659529384228330
15888,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7435872463990148051
15889,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,100034,157,277852869496741424
15890,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,1252062407452324517
15891,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,7983432426388398410
15892,1,14102100,1005,1,1,0,19772,320,50,2227,0,687,100075,48,-165444775883006986
15893,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-3080848871416834294
15894,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,100020,61,4426077012004714231
15895,0,14102100,1010,1,5,0,20366,320,50,2333,0,39,-1,157,-7370027086773591564
15896,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,-4953401724197536002
15897,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-8930747768470053767
15898,0,14102100,1005,0,1,0,6557,320,50,571,2,39,-1,32,-7447863751109610905
15899,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,1976492737192670828
15900,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,6473706004078624063
15901,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-8587292268327570678
15902,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100215,46,4426077012004714231
15903,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,-7699311560514132401
15904,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,-3130634972019121531
15905,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-7447863751109610905
15906,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,6805491743893492699
15907,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-80052322344914806
15908,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
15909,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
15910,0,14102100,1010,1,4,2,21665,320,50,2493,3,35,-1,117,6599400693664098975
15911,0,14102100,1002,0,0,0,21661,320,50,2446,3,171,100228,156,-4791154564170380901
15912,0,14102100,1005,1,1,0,15703,320,50,1722,0,35,100084,79,9022089532182355219
15913,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-4151852860209062270
15914,1,14102100,1005,0,1,2,15707,320,50,1722,0,35,-1,79,7357097435969765853
15915,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-7447863751109610905
15916,1,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,2629627814926650189
15917,0,14102100,1005,0,1,0,16858,320,50,1887,3,39,-1,23,-2972098734431236531
15918,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-7447863751109610905
15919,1,14102100,1005,0,1,2,15706,320,50,1722,0,35,-1,79,5360659529384228330
15920,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-1961165885538764893
15921,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,2057859897546695813
15922,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,4499108202135611527
15923,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-3130634972019121531
15924,1,14102100,1005,0,1,0,20632,320,50,2374,3,39,-1,23,-1752943518330897370
15925,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,9208681801980756141
15926,0,14102100,1005,0,1,0,17163,320,50,1955,3,163,100193,71,-5925496335085495798
15927,0,14102100,1005,1,1,0,19772,320,50,2227,0,687,-1,48,8510271025656777531
15928,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,100074,48,-859163400174299064
15929,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-3130634972019121531
15930,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,1870610864071478492
15931,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100210,157,2297852971175655885
15932,1,14102100,1005,1,1,0,19771,320,50,2227,0,687,-1,48,3463046014458940234
15933,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-5497470920203784452
15934,0,14102100,1005,1,1,0,20362,320,50,2333,0,39,100079,157,-3130634972019121531
15935,0,14102100,1005,0,1,0,17654,300,250,1994,2,39,-1,33,-8714071520106422825
15936,0,14102100,1005,0,1,0,17212,320,50,1887,3,39,-1,23,3032272412331066877
15937,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-3130634972019121531
15938,0,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,-3871296917078712616
15939,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5530949523617414562
15940,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-2919253472765750940
15941,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,675134846498489187
15942,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,4042043507569394401
15943,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,1976492737192670828
15944,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
15945,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,5020865433957120045
15946,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,5846719576061300330
15947,0,14102100,1005,1,1,0,20362,320,50,2333,0,39,-1,157,137884114573136964
15948,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,6835608238222251495
15949,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-3080848871416834294
15950,0,14102100,1005,0,1,0,19771,320,50,2227,0,687,-1,48,-6892224247118359062
15951,0,14102100,1005,0,1,0,6616,320,50,576,2,35,-1,32,-8714071520106422825
15952,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,1714146863004546118
15953,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,100083,33,5184799631663007106
15954,0,14102100,1005,0,1,2,15701,320,50,1722,0,35,-1,79,-5505751137049286833
15955,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-5584331359656771346
15956,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,6486503553934710551
15957,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,-5497470920203784452
15958,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-241026016115002563
15959,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-6449148530060962954
15960,0,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,7772114237767241722
15961,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,3130754893748073114
15962,1,14102100,1005,1,1,0,19771,320,50,2227,0,687,-1,48,5915038310145340053
15963,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100083,79,-8524845869631428841
15964,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,7741261153921945767
15965,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
15966,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,5846719576061300330
15967,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-2377480961492143882
15968,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,5241670148201507027
15969,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
15970,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-5584331359656771346
15971,1,14102100,1005,0,1,0,19950,320,50,1800,3,167,100077,23,3314832870957709642
15972,1,14102100,1005,0,1,0,17654,300,250,1994,2,39,100084,33,-8714071520106422825
15973,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5584331359656771346
15974,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-3130634972019121531
15975,1,14102100,1005,1,1,0,20352,320,50,2333,0,39,-1,157,-6449148530060962954
15976,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,-7447863751109610905
15977,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-7650056342884454890
15978,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-3130634972019121531
15979,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,-6069083714897849835
15980,0,14102100,1005,0,1,2,17875,320,50,2036,3,47,-1,156,-2734657616128099065
15981,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,-1162035412988261214
15982,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,2297852971175655885
15983,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,7741261153921945767
15984,0,14102100,1005,1,1,0,17894,320,50,2039,2,39,100077,32,-7035030990869552223
15985,0,14102100,1005,1,1,0,20984,320,50,2371,0,551,100217,46,437728415544838140
15986,0,14102100,1005,0,1,3,20362,320,50,2333,0,39,-1,157,-8822488084725079259
15987,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7090997833464111984
15988,0,14102100,1002,0,0,0,17914,320,50,2043,2,39,100084,32,5744779365358283008
15989,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100083,79,-3130634972019121531
15990,0,14102100,1005,0,1,2,17239,320,50,1973,3,39,-1,23,-5497470920203784452
15991,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-8146982714094823367
15992,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,100075,48,5666141320027229580
15993,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,-8897481422656549178
15994,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
15995,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-5497470920203784452
15996,0,14102100,1005,0,1,2,15707,320,50,1722,0,35,100084,79,6906287460608156392
15997,1,14102100,1005,0,1,2,15707,320,50,1722,0,35,100084,79,8708890868380135645
15998,1,14102100,1002,0,0,0,20360,300,50,2333,0,39,100068,157,-4752037971288646963
15999,1,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,7859862781110741220
16000,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,2284728201591191476
16001,0,14102100,1005,1,1,0,16920,320,50,1899,0,431,100074,117,582736011586592491
16002,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100083,79,395688906642959902
16003,0,14102100,1005,0,1,0,6616,320,50,576,2,35,-1,32,-5497470920203784452
16004,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-1045048652385284703
16005,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,7090997833464111984
16006,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
16007,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-5629815922177129395
16008,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-5497470920203784452
16009,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,-4978301166760358900
16010,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-4100608169776415017
16011,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,-7447863751109610905
16012,0,14102100,1002,0,0,0,20352,320,50,2333,0,39,100183,157,1735884357118793026
16013,0,14102100,1005,1,1,0,4687,320,50,423,2,39,100148,32,-2400754558667974282
16014,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-2454326311581678561
16015,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-7902881721453091973
16016,0,14102100,1010,1,5,0,20352,320,50,2333,0,39,-1,157,-7370027086773591564
16017,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,6548076158461573965
16018,0,14102100,1005,0,1,2,12000,320,50,1248,2,39,100034,13,7848536673382346308
16019,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,1824710776939216735
16020,0,14102100,1005,1,1,2,18993,320,50,2161,0,35,-1,157,-227062044999338968
16021,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,7741261153921945767
16022,0,14102100,1005,0,1,0,19015,300,250,2162,2,39,100060,33,7859862781110741220
16023,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100083,79,-5629815922177129395
16024,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-3080848871416834294
16025,0,14102100,1005,0,1,0,16615,320,50,1863,3,39,-1,23,-7804423706245359345
16026,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,100077,48,7741261153921945767
16027,0,14102100,1005,0,1,2,375,320,50,112,3,1319,-1,15,2333878178840343706
16028,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-7699311560514132401
16029,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,5642505943159093909
16030,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,7090997833464111984
16031,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,4499108202135611527
16032,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,-5497470920203784452
16033,0,14102100,1005,0,1,0,6563,320,50,572,2,39,-1,32,-935922856387477085
16034,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5671179111653909216
16035,0,14102100,1002,0,0,0,6364,300,50,544,3,39,100075,23,-590231796978242250
16036,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-3130634972019121531
16037,0,14102100,1002,0,0,0,21680,320,50,2496,3,167,-1,23,-7591856339381563083
16038,1,14102100,1005,0,1,0,17914,320,50,2043,2,39,-1,32,-2454326311581678561
16039,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,9022089532182355219
16040,0,14102100,1005,0,1,2,15701,320,50,1722,0,35,-1,79,8255725474661354798
16041,0,14102100,1005,0,1,2,15701,320,50,1722,0,35,-1,79,7915586405352128873
16042,0,14102100,1005,0,1,0,16208,320,50,1800,3,167,100076,23,7212946024427639472
16043,1,14102100,1005,0,1,0,16989,320,50,1926,2,39,-1,13,8695510756510235884
16044,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,2057859897546695813
16045,0,14102100,1005,0,1,0,19454,300,50,2227,0,687,100074,48,8308405217024532659
16046,0,14102100,1005,0,1,2,18953,320,50,2154,3,427,100062,61,3864242487165835918
16047,0,14102100,1010,1,4,3,21665,320,50,2493,3,35,-1,117,4598439647834259259
16048,0,14102100,1002,0,0,0,21660,320,50,2446,3,171,100228,156,-4791154564170380901
16049,1,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,5184799631663007106
16050,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,4042043507569394401
16051,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-5001072419177003897
16052,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-7447863751109610905
16053,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,4303152633828695149
16054,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,1870610864071478492
16055,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
16056,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
16057,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,5846719576061300330
16058,0,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,5846719576061300330
16059,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,-362844504478745698
16060,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,4499108202135611527
16061,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,6996733655218184385
16062,0,14102100,1005,1,1,0,15708,320,50,1722,0,35,-1,79,7090997833464111984
16063,1,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,2594903219272269171
16064,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-6314320890974705039
16065,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-5497470920203784452
16066,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,7090997833464111984
16067,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-4958209013564837141
16068,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,6574997430427829896
16069,0,14102100,1005,1,1,0,17747,320,50,1974,2,39,100021,33,4042043507569394401
16070,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-7567046467877868451
16071,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,1208891101083202038
16072,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,100034,157,-227062044999338968
16073,0,14102100,1005,0,1,2,15708,320,50,1722,0,35,-1,79,6599400693664098975
16074,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100083,79,-3080848871416834294
16075,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,-227062044999338968
16076,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-8524845869631428841
16077,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,7741261153921945767
16078,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-1888775752759645520
16079,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,7281200720819363885
16080,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100210,157,-420139430108653706
16081,0,14102100,1005,0,1,0,20751,320,50,1895,0,681,100028,101,-8374807330828309765
16082,1,14102100,1005,0,1,0,19665,320,50,2253,2,303,-1,52,-8307282189626442526
16083,0,14102100,1005,0,1,0,21609,216,36,2480,3,297,100111,61,-6453518300614412686
16084,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100012,157,5184799631663007106
16085,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-3130634972019121531
16086,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-6043826374048643121
16087,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-6043826374048643121
16088,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-5497470920203784452
16089,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,-1045048652385284703
16090,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,2097257712540294122
16091,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,1392857164009207940
16092,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,-1,46,152044668760524813
16093,0,14102100,1005,0,1,0,20633,320,50,2374,3,39,-1,23,-7699311560514132401
16094,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-5500102211152890747
16095,1,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,6835608238222251495
16096,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-3130634972019121531
16097,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,100075,48,-6892224247118359062
16098,0,14102100,1005,0,1,0,20744,320,50,2394,0,175,100111,116,9087744846562218625
16099,0,14102100,1005,0,1,3,18993,320,50,2161,0,35,-1,157,-2626823495440018677
16100,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-1676073637574488163
16101,1,14102100,1005,1,1,0,15707,320,50,1722,0,35,-1,79,732508215251756067
16102,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-6074956303460670410
16103,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-3080848871416834294
16104,1,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-5817668741091696867
16105,1,14102100,1005,0,1,0,16615,320,50,1863,3,39,-1,23,-50045429228144038
16106,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,6820209754937685943
16107,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,-2734657616128099065
16108,1,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,4910527101902682866
16109,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-6352186044596098517
16110,0,14102100,1002,0,0,0,21300,320,50,2446,3,171,100228,156,-4791154564170380901
16111,0,14102100,1005,1,1,0,15706,320,50,1722,0,35,-1,79,-7447863751109610905
16112,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-8587292268327570678
16113,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,-5505751137049286833
16114,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,100188,157,-7447863751109610905
16115,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,100083,79,1870610864071478492
16116,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100083,79,-3080848871416834294
16117,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,2297852971175655885
16118,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,3314832870957709642
16119,1,14102100,1005,0,1,3,20015,300,250,2284,3,39,-1,23,-5476994112044702627
16120,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,5642505943159093909
16121,0,14102100,1005,0,1,0,20980,320,50,2371,0,551,100215,46,-1350210658883850328
16122,0,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,-3871296917078712616
16123,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-80052322344914806
16124,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,-1,48,-5057507361040282714
16125,0,14102100,1002,0,0,0,21300,320,50,2446,3,171,100228,156,-4791154564170380901
16126,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,8755853638528404454
16127,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,1976492737192670828
16128,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,100084,33,6574997430427829896
16129,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,2284728201591191476
16130,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,100148,157,7859862781110741220
16131,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-3080848871416834294
16132,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,-2400754558667974282
16133,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7435872463990148051
16134,0,14102100,1005,1,1,0,15703,320,50,1722,0,35,-1,79,2640272615652192352
16135,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-2512938341375609741
16136,0,14102100,1005,1,1,0,16687,320,50,1872,3,39,-1,23,-8803350637744239502
16137,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,2297852971175655885
16138,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-7447863751109610905
16139,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-3130634972019121531
16140,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-8524845869631428841
16141,0,14102100,1005,0,1,0,15016,320,50,1637,0,161,100046,91,396108411872561238
